risk_entity_id,candidate_id,entity_id,tenant_id,enterprise_id,manufacturer_code,manufacturer_display_name,hospital_code,hospital_display_name,drug_code,drug_group,drug_group_source,drug_display_name,report_month,cutoff_month,primary_horizon,risk_probability_display,risk_probability_value,probability_display_mode,risk_level,risk_color,risk_score_display,palive_display,palive_display_mode,value_at_risk_display,potential_value_level,business_priority_display,main_reason_summary,risk_type_label,region_code,region_display_name,review_status,final_candidate_status,review_priority,evidence_strength,risk_card_count,has_work_order,is_high_risk,is_observation,is_one_shot,is_probability_allowed,user_visible_caveat,suggested_action_short,auto_dispatch_allowed,created_at
43B3F24E6895475BA3EA1CD00FA74CE0|YL006583140|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL006583140|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL006583140|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL006583140,YL006583140,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-09,2025-09-30,H3,hidden,,hide_probability,attention,gray,0.9606,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,weak,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:30:52.894689+00:00
E50FC20840554CF79ACAEF2582AE63BD|YLNS00459292|XC08CAL013A025010403705|H3,E50FC20840554CF79ACAEF2582AE63BD|YLNS00459292|XC08CAL013A025010403705|H3,E50FC20840554CF79ACAEF2582AE63BD|YLNS00459292|XC08CAL013A025010403705,default_tenant,default_enterprise,E50FC20840554CF79ACAEF2582AE63BD,E50FC20840554CF79ACAEF2582AE63BD,YLNS00459292,YLNS00459292,XC08CAL013A025010403705,XC08CAL013A025010403705,drug_code,XC08CAL013A025010403705,2025-09,2025-09-30,H3,hidden,,hide_probability,attention,gray,0.9498,hidden,derived_from_churn_probability_hidden_unless_allowed,medium,medium,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,360000,360000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:30:52.894689+00:00
E50FC20840554CF79ACAEF2582AE63BD|YLNS00459089|XC08CAL013A025010403705|H3,E50FC20840554CF79ACAEF2582AE63BD|YLNS00459089|XC08CAL013A025010403705|H3,E50FC20840554CF79ACAEF2582AE63BD|YLNS00459089|XC08CAL013A025010403705,default_tenant,default_enterprise,E50FC20840554CF79ACAEF2582AE63BD,E50FC20840554CF79ACAEF2582AE63BD,YLNS00459089,YLNS00459089,XC08CAL013A025010403705,XC08CAL013A025010403705,drug_code,XC08CAL013A025010403705,2025-09,2025-09-30,H3,hidden,,hide_probability,attention,gray,0.9498,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,360000,360000,one_shot_attention,one_shot_attention,P3,weak,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:30:52.894689+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL214375|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL214375|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL214375|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL214375,YL214375,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-09,2025-09-30,H3,hidden,,hide_probability,attention,gray,0.9497,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,210000,210000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:30:52.894689+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL511593|XA12AAF426X001010203705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL511593|XA12AAF426X001010203705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL511593|XA12AAF426X001010203705,default_tenant,default_enterprise,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL511593,YL511593,XA12AAF426X001010203705,XA12AAF426X001010203705,drug_code,XA12AAF426X001010203705,2025-09,2025-09-30,H3,hidden,,hide_probability,observation,gray,0.9497,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,510000,510000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:30:52.894689+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL6804027|XA11CCW047E002010301564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL6804027|XA11CCW047E002010301564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL6804027|XA11CCW047E002010301564,default_tenant,default_enterprise,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,YL6804027,YL6804027,XA11CCW047E002010301564,XA11CCW047E002010301564,drug_code,XA11CCW047E002010301564,2025-09,2025-09-30,H3,hidden,,hide_probability,observation,gray,0.9497,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,310000,310000,observation_only,observation_only,P3,weak,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:30:52.894689+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL6807633|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL6807633|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL6807633|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL6807633,YL6807633,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-09,2025-09-30,H3,hidden,,hide_probability,attention,gray,0.9495,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:30:52.894689+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL6804533|XA12AAF426X001010203705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6804533|XA12AAF426X001010203705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6804533|XA12AAF426X001010203705,default_tenant,default_enterprise,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL6804533,YL6804533,XA12AAF426X001010203705,XA12AAF426X001010203705,drug_code,XA12AAF426X001010203705,2025-09,2025-09-30,H3,hidden,,hide_probability,attention,gray,0.9494,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,520000,520000,one_shot_attention,one_shot_attention,P3,weak,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:30:52.894689+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL6591418|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL6591418|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL6591418|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL6591418,YL6591418,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-09,2025-09-30,H3,hidden,,hide_probability,observation,gray,0.9493,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,650000,650000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:30:52.894689+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL6804488|XA12AAF426X001010203705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6804488|XA12AAF426X001010203705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6804488|XA12AAF426X001010203705,default_tenant,default_enterprise,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL6804488,YL6804488,XA12AAF426X001010203705,XA12AAF426X001010203705,drug_code,XA12AAF426X001010203705,2025-09,2025-09-30,H3,hidden,,hide_probability,attention,gray,0.9492,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,650000,650000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:30:52.894689+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL6574037|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL6574037|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL6574037|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL6574037,YL6574037,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-09,2025-09-30,H6,hidden,,hide_probability,attention,gray,0.9489,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:30:52.894689+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL006583140|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL006583140|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL006583140|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL006583140,YL006583140,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-09,2025-09-30,H6,hidden,,hide_probability,attention,gray,0.9486,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,weak,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:30:52.894689+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL411400|e55aab9b3ee754a3580eded051caa1c2|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL411400|e55aab9b3ee754a3580eded051caa1c2|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL411400|e55aab9b3ee754a3580eded051caa1c2,default_tenant,default_enterprise,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL411400,YL411400,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,drug_code,e55aab9b3ee754a3580eded051caa1c2,2025-09,2025-09-30,H3,hidden,,hide_probability,attention,gray,0.9484,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,410000,410000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:30:52.894689+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL137144|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL137144|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL137144|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL137144,YL137144,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-09,2025-09-30,H3,hidden,,hide_probability,attention,gray,0.9479,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:30:52.894689+00:00
F9BDA11C2EE443F49615B9AD6AFBD4AA|YL621899|XJ01CAA040E001010303712|H3,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL621899|XJ01CAA040E001010303712|H3,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL621899|XJ01CAA040E001010303712,default_tenant,default_enterprise,F9BDA11C2EE443F49615B9AD6AFBD4AA,F9BDA11C2EE443F49615B9AD6AFBD4AA,YL621899,YL621899,XJ01CAA040E001010303712,XJ01CAA040E001010303712,drug_code,XJ01CAA040E001010303712,2025-09,2025-09-30,H3,hidden,,hide_probability,observation,gray,0.9475,hidden,derived_from_churn_probability_hidden_unless_allowed,medium,medium,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,620000,620000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:30:52.894689+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL6563724|ZA01BAS0839020103705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6563724|ZA01BAS0839020103705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6563724|ZA01BAS0839020103705,default_tenant,default_enterprise,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL6563724,YL6563724,ZA01BAS0839020103705,ZA01BAS0839020103705,drug_code,ZA01BAS0839020103705,2025-09,2025-09-30,H3,hidden,,hide_probability,observation,gray,0.9475,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,140000,140000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:30:52.894689+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL535226|e55aab9b3ee754a3580eded051caa1c2|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL535226|e55aab9b3ee754a3580eded051caa1c2|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL535226|e55aab9b3ee754a3580eded051caa1c2,default_tenant,default_enterprise,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL535226,YL535226,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,drug_code,e55aab9b3ee754a3580eded051caa1c2,2025-09,2025-09-30,H3,hidden,,hide_probability,observation,gray,0.9475,hidden,derived_from_churn_probability_hidden_unless_allowed,medium,medium,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,530000,530000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:30:52.894689+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL512123|XA12AAF426X001010203705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL512123|XA12AAF426X001010203705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL512123|XA12AAF426X001010203705,default_tenant,default_enterprise,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL512123,YL512123,XA12AAF426X001010203705,XA12AAF426X001010203705,drug_code,XA12AAF426X001010203705,2025-09,2025-09-30,H3,hidden,,hide_probability,observation,gray,0.9468,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,510000,510000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:30:52.894689+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL220334|ZA01BAS0839020103705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL220334|ZA01BAS0839020103705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL220334|ZA01BAS0839020103705,default_tenant,default_enterprise,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL220334,YL220334,ZA01BAS0839020103705,ZA01BAS0839020103705,drug_code,ZA01BAS0839020103705,2025-09,2025-09-30,H3,hidden,,hide_probability,attention,gray,0.9467,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,220000,220000,one_shot_attention,one_shot_attention,P3,weak,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:30:52.894689+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL6802177|e55aab9b3ee754a3580eded051caa1c2|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6802177|e55aab9b3ee754a3580eded051caa1c2|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6802177|e55aab9b3ee754a3580eded051caa1c2,default_tenant,default_enterprise,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL6802177,YL6802177,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,drug_code,e55aab9b3ee754a3580eded051caa1c2,2025-09,2025-09-30,H3,hidden,,hide_probability,attention,gray,0.9466,hidden,derived_from_churn_probability_hidden_unless_allowed,medium,medium,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,530000,530000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:30:52.894689+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL6578247|e55aab9b3ee754a3580eded051caa1c2|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6578247|e55aab9b3ee754a3580eded051caa1c2|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6578247|e55aab9b3ee754a3580eded051caa1c2,default_tenant,default_enterprise,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL6578247,YL6578247,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,drug_code,e55aab9b3ee754a3580eded051caa1c2,2025-09,2025-09-30,H3,hidden,,hide_probability,attention,gray,0.9466,hidden,derived_from_churn_probability_hidden_unless_allowed,medium,medium,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,530000,530000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:30:52.894689+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL6589250|XA12CBP084X001010403705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6589250|XA12CBP084X001010403705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6589250|XA12CBP084X001010403705,default_tenant,default_enterprise,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL6589250,YL6589250,XA12CBP084X001010403705,XA12CBP084X001010403705,drug_code,XA12CBP084X001010403705,2025-09,2025-09-30,H3,hidden,,hide_probability,attention,gray,0.9466,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,530000,530000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:30:52.894689+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL533473|e55aab9b3ee754a3580eded051caa1c2|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL533473|e55aab9b3ee754a3580eded051caa1c2|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL533473|e55aab9b3ee754a3580eded051caa1c2,default_tenant,default_enterprise,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL533473,YL533473,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,drug_code,e55aab9b3ee754a3580eded051caa1c2,2025-09,2025-09-30,H3,hidden,,hide_probability,attention,gray,0.9466,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,530000,530000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:30:52.894689+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL6590199|e55aab9b3ee754a3580eded051caa1c2|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6590199|e55aab9b3ee754a3580eded051caa1c2|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6590199|e55aab9b3ee754a3580eded051caa1c2,default_tenant,default_enterprise,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL6590199,YL6590199,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,drug_code,e55aab9b3ee754a3580eded051caa1c2,2025-09,2025-09-30,H3,hidden,,hide_probability,attention,gray,0.9466,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,530000,530000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:30:52.894689+00:00
